08X377,X377,Bronx Community High School,Matthew Roberts,Transfer School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations AT LEAST Average,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations AT LEAST Average,Parent Communication AT LEAST Average,Student Communication AT LEAST Average,Teacher Communication BELOW Average,Communication BELOW Average,Parent Engagement BELOW Average,Student Engagement AT LEAST Average,Teacher Engagement AT LEAST Average,Engagement AT LEAST Average,Parent Safety and Respect BELOW Average,Student Safety and Respect AT LEAST Average,Teacher Safety and Respect BELOW Average,Safety and Respect BELOW Average,Parent Horizon Academic Expectation BELOW Average,Student Horizon Academic Expectation BELOW Average,Teacher Horizon Academic Expectation AT LEAST Average,Horizon Academic Expectation BELOW Average,Parent Horizon Communication BELOW Average,Student Horizon Communication BELOW Average,Teacher Horizon Communication BELOW Average,Horizon Communication BELOW Average,Parent Horizon Engagement BELOW Average,Student Horizon Engagement AT LEAST Average,Teacher Horizon Engagement BELOW Average,Horizon Engagement BELOW Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect AT LEAST Average,Teacher Horizon Safety and Respect BELOW Average,Horizon Safety and Respect BELOW Average
08X560,X560,High School X560 - Bronx Academy High School,Patrice English-Young,Transfer School,Enrollment < 1000,Parent Acdemic Expectations BELOW Average,Student Acdemic Expectations BELOW Average,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations BELOW Average,Parent Communication BELOW Average,Student Communication BELOW Average,Teacher Communication BELOW Average,Communication BELOW Average,Parent Engagement BELOW Average,Student Engagement BELOW Average,Teacher Engagement AT LEAST Average,Engagement BELOW Average,Parent Safety and Respect BELOW Average,Student Safety and Respect AT LEAST Average,Teacher Safety and Respect BELOW Average,Safety and Respect BELOW Average,Parent Horizon Academic Expectation BELOW Average,Student Horizon Academic Expectation BELOW Average,Teacher Horizon Academic Expectation BELOW Average,Horizon Academic Expectation BELOW Average,Parent Horizon Communication BELOW Average,Student Horizon Communication BELOW Average,Teacher Horizon Communication BELOW Average,Horizon Communication BELOW Average,Parent Horizon Engagement BELOW Average,Student Horizon Engagement BELOW Average,Teacher Horizon Engagement BELOW Average,Horizon Engagement BELOW Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect BELOW Average,Teacher Horizon Safety and Respect BELOW Average,Horizon Safety and Respect BELOW Average
10X319,X319,Providing Urban Learners Success In Education High School,Carol Wiggins,Transfer School,Enrollment < 1000,Parent Acdemic Expectations BELOW Average,Student Acdemic Expectations AT LEAST Average,Teacher Acdemic Expectations BELOW Average,Acdemic Expectations AT LEAST Average,Parent Communication BELOW Average,Student Communication AT LEAST Average,Teacher Communication BELOW Average,Communication AT LEAST Average,Parent Engagement BELOW Average,Student Engagement AT LEAST Average,Teacher Engagement BELOW Average,Engagement AT LEAST Average,Parent Safety and Respect BELOW Average,Student Safety and Respect AT LEAST Average,Teacher Safety and Respect BELOW Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation BELOW Average,Student Horizon Academic Expectation AT LEAST Average,Teacher Horizon Academic Expectation BELOW Average,Horizon Academic Expectation AT LEAST Average,Parent Horizon Communication BELOW Average,Student Horizon Communication AT LEAST Average,Teacher Horizon Communication BELOW Average,Horizon Communication AT LEAST Average,Parent Horizon Engagement BELOW Average,Student Horizon Engagement AT LEAST Average,Teacher Horizon Engagement BELOW Average,Horizon Engagement AT LEAST Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect AT LEAST Average,Teacher Horizon Safety and Respect BELOW Average,Horizon Safety and Respect BELOW Average
12X480,X480,Bronx Regional High School,Colin Thomas,Transfer School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations AT LEAST Average,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations AT LEAST Average,Parent Communication AT LEAST Average,Student Communication BELOW Average,Teacher Communication AT LEAST Average,Communication AT LEAST Average,Parent Engagement BELOW Average,Student Engagement AT LEAST Average,Teacher Engagement AT LEAST Average,Engagement AT LEAST Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect AT LEAST Average,Teacher Safety and Respect AT LEAST Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation BELOW Average,Student Horizon Academic Expectation BELOW Average,Teacher Horizon Academic Expectation AT LEAST Average,Horizon Academic Expectation BELOW Average,Parent Horizon Communication BELOW Average,Student Horizon Communication BELOW Average,Teacher Horizon Communication AT LEAST Average,Horizon Communication AT LEAST Average,Parent Horizon Engagement BELOW Average,Student Horizon Engagement BELOW Average,Teacher Horizon Engagement AT LEAST Average,Horizon Engagement AT LEAST Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect AT LEAST Average,Teacher Horizon Safety and Respect AT LEAST Average,Horizon Safety and Respect AT LEAST Average
13K553,K553,Brooklyn Academy High School,Elaine Lindsey,Transfer School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations AT LEAST Average,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations AT LEAST Average,Parent Communication AT LEAST Average,Student Communication AT LEAST Average,Teacher Communication BELOW Average,Communication AT LEAST Average,Parent Engagement BELOW Average,Student Engagement AT LEAST Average,Teacher Engagement BELOW Average,Engagement BELOW Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect AT LEAST Average,Teacher Safety and Respect AT LEAST Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation BELOW Average,Student Horizon Academic Expectation BELOW Average,Teacher Horizon Academic Expectation AT LEAST Average,Horizon Academic Expectation BELOW Average,Parent Horizon Communication BELOW Average,Student Horizon Communication BELOW Average,Teacher Horizon Communication BELOW Average,Horizon Communication BELOW Average,Parent Horizon Engagement BELOW Average,Student Horizon Engagement BELOW Average,Teacher Horizon Engagement BELOW Average,Horizon Engagement BELOW Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect BELOW Average,Teacher Horizon Safety and Respect AT LEAST Average,Horizon Safety and Respect AT LEAST Average
15K520,K520,Pacific High School,Michael Courtney,Transfer School,Enrollment < 1000,Parent Acdemic Expectations BELOW Average,Student Acdemic Expectations BELOW Average,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations AT LEAST Average,Parent Communication BELOW Average,Student Communication AT LEAST Average,Teacher Communication AT LEAST Average,Communication AT LEAST Average,Parent Engagement BELOW Average,Student Engagement AT LEAST Average,Teacher Engagement AT LEAST Average,Engagement AT LEAST Average,Parent Safety and Respect BELOW Average,Student Safety and Respect AT LEAST Average,Teacher Safety and Respect AT LEAST Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation BELOW Average,Student Horizon Academic Expectation BELOW Average,Teacher Horizon Academic Expectation AT LEAST Average,Horizon Academic Expectation BELOW Average,Parent Horizon Communication BELOW Average,Student Horizon Communication BELOW Average,Teacher Horizon Communication AT LEAST Average,Horizon Communication BELOW Average,Parent Horizon Engagement BELOW Average,Student Horizon Engagement BELOW Average,Teacher Horizon Engagement AT LEAST Average,Horizon Engagement BELOW Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect BELOW Average,Teacher Horizon Safety and Respect AT LEAST Average,Horizon Safety and Respect BELOW Average
15K698,K698,South Brooklyn Community High School,Louis Garcia,Transfer School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations AT LEAST Average,Teacher Acdemic Expectations BELOW Average,Acdemic Expectations AT LEAST Average,Parent Communication AT LEAST Average,Student Communication AT LEAST Average,Teacher Communication BELOW Average,Communication BELOW Average,Parent Engagement AT LEAST Average,Student Engagement AT LEAST Average,Teacher Engagement BELOW Average,Engagement BELOW Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect AT LEAST Average,Teacher Safety and Respect BELOW Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation BELOW Average,Student Horizon Academic Expectation BELOW Average,Teacher Horizon Academic Expectation BELOW Average,Horizon Academic Expectation BELOW Average,Parent Horizon Communication BELOW Average,Student Horizon Communication BELOW Average,Teacher Horizon Communication BELOW Average,Horizon Communication BELOW Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement BELOW Average,Teacher Horizon Engagement BELOW Average,Horizon Engagement BELOW Average,Parent Horizon Safety and Respect AT LEAST Average,Student Horizon Safety and Respect AT LEAST Average,Teacher Horizon Safety and Respect BELOW Average,Horizon Safety and Respect BELOW Average
17K489,K489,W.E.B. Dubois Academic High School,Catherine Hartnett,Transfer School,Enrollment < 1000,Parent Acdemic Expectations BELOW Average,Student Acdemic Expectations BELOW Average,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations BELOW Average,Parent Communication BELOW Average,Student Communication BELOW Average,Teacher Communication AT LEAST Average,Communication AT LEAST Average,Parent Engagement BELOW Average,Student Engagement BELOW Average,Teacher Engagement AT LEAST Average,Engagement AT LEAST Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect AT LEAST Average,Teacher Safety and Respect BELOW Average,Safety and Respect BELOW Average,Parent Horizon Academic Expectation BELOW Average,Student Horizon Academic Expectation BELOW Average,Teacher Horizon Academic Expectation AT LEAST Average,Horizon Academic Expectation BELOW Average,Parent Horizon Communication BELOW Average,Student Horizon Communication BELOW Average,Teacher Horizon Communication AT LEAST Average,Horizon Communication BELOW Average,Parent Horizon Engagement BELOW Average,Student Horizon Engagement BELOW Average,Teacher Horizon Engagement AT LEAST Average,Horizon Engagement BELOW Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect BELOW Average,Teacher Horizon Safety and Respect BELOW Average,Horizon Safety and Respect BELOW Average
17K568,K568,Brownsville Academy High School,Lashawn Robinson,Transfer School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations AT LEAST Average,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations AT LEAST Average,Parent Communication AT LEAST Average,Student Communication AT LEAST Average,Teacher Communication AT LEAST Average,Communication AT LEAST Average,Parent Engagement AT LEAST Average,Student Engagement AT LEAST Average,Teacher Engagement AT LEAST Average,Engagement AT LEAST Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect AT LEAST Average,Teacher Safety and Respect AT LEAST Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation AT LEAST Average,Student Horizon Academic Expectation AT LEAST Average,Teacher Horizon Academic Expectation AT LEAST Average,Horizon Academic Expectation AT LEAST Average,Parent Horizon Communication AT LEAST Average,Student Horizon Communication AT LEAST Average,Teacher Horizon Communication AT LEAST Average,Horizon Communication AT LEAST Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement AT LEAST Average,Teacher Horizon Engagement AT LEAST Average,Horizon Engagement AT LEAST Average,Parent Horizon Safety and Respect AT LEAST Average,Student Horizon Safety and Respect BELOW Average,Teacher Horizon Safety and Respect BELOW Average,Horizon Safety and Respect BELOW Average
18K578,K578,Brooklyn Bridge Academy,Adele Tay Fabrikant,Transfer School,Enrollment < 1000,Parent Acdemic Expectations BELOW Average,Student Acdemic Expectations BELOW Average,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations BELOW Average,Parent Communication AT LEAST Average,Student Communication AT LEAST Average,Teacher Communication BELOW Average,Communication BELOW Average,Parent Engagement BELOW Average,Student Engagement BELOW Average,Teacher Engagement BELOW Average,Engagement BELOW Average,Parent Safety and Respect BELOW Average,Student Safety and Respect AT LEAST Average,Teacher Safety and Respect BELOW Average,Safety and Respect BELOW Average,Parent Horizon Academic Expectation BELOW Average,Student Horizon Academic Expectation BELOW Average,Teacher Horizon Academic Expectation BELOW Average,Horizon Academic Expectation BELOW Average,Parent Horizon Communication BELOW Average,Student Horizon Communication BELOW Average,Teacher Horizon Communication BELOW Average,Horizon Communication BELOW Average,Parent Horizon Engagement BELOW Average,Student Horizon Engagement BELOW Average,Teacher Horizon Engagement BELOW Average,Horizon Engagement BELOW Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect BELOW Average,Teacher Horizon Safety and Respect BELOW Average,Horizon Safety and Respect BELOW Average
21K728,K728,Liberation Diploma Plus,April Leong,Transfer School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations AT LEAST Average,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations AT LEAST Average,Parent Communication AT LEAST Average,Student Communication AT LEAST Average,Teacher Communication AT LEAST Average,Communication AT LEAST Average,Parent Engagement AT LEAST Average,Student Engagement AT LEAST Average,Teacher Engagement AT LEAST Average,Engagement AT LEAST Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect AT LEAST Average,Teacher Safety and Respect AT LEAST Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation AT LEAST Average,Student Horizon Academic Expectation BELOW Average,Teacher Horizon Academic Expectation AT LEAST Average,Horizon Academic Expectation AT LEAST Average,Parent Horizon Communication AT LEAST Average,Student Horizon Communication AT LEAST Average,Teacher Horizon Communication AT LEAST Average,Horizon Communication AT LEAST Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement AT LEAST Average,Teacher Horizon Engagement AT LEAST Average,Horizon Engagement AT LEAST Average,Parent Horizon Safety and Respect AT LEAST Average,Student Horizon Safety and Respect AT LEAST Average,Teacher Horizon Safety and Respect AT LEAST Average,Horizon Safety and Respect AT LEAST Average
25Q792,Q792,North Queens Community High School,Winston Mccarthy,Transfer School,Enrollment < 1000,Parent Acdemic Expectations BELOW Average,Student Acdemic Expectations BELOW Average,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations BELOW Average,Parent Communication BELOW Average,Student Communication AT LEAST Average,Teacher Communication AT LEAST Average,Communication AT LEAST Average,Parent Engagement BELOW Average,Student Engagement BELOW Average,Teacher Engagement AT LEAST Average,Engagement AT LEAST Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect AT LEAST Average,Teacher Safety and Respect BELOW Average,Safety and Respect BELOW Average,Parent Horizon Academic Expectation BELOW Average,Student Horizon Academic Expectation BELOW Average,Teacher Horizon Academic Expectation AT LEAST Average,Horizon Academic Expectation BELOW Average,Parent Horizon Communication BELOW Average,Student Horizon Communication BELOW Average,Teacher Horizon Communication AT LEAST Average,Horizon Communication BELOW Average,Parent Horizon Engagement BELOW Average,Student Horizon Engagement BELOW Average,Teacher Horizon Engagement AT LEAST Average,Horizon Engagement BELOW Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect BELOW Average,Teacher Horizon Safety and Respect BELOW Average,Horizon Safety and Respect BELOW Average
